store,dept,type_no,markdown_type,allocated_spend,attributed_lift,allocated_spend_holiday,attributed_lift_holiday
1,79,4,Markdown Type 4,4563.035887428408,18441.363982684157,296.68559635616117,4769.417033170761
1,79,5,Markdown Type 5,5546.711751253291,32432.18809845203,306.72453776364927,3529.1524840685947
1,80,1,Markdown Type 1,4387.965230727349,63098.62291114584,266.4427063858046,2821.554312411125
1,80,2,Markdown Type 2,1268.9215125632966,11474.627429411697,547.1737393215959,2005.898576409783
1,80,3,Markdown Type 3,520.9131246893655,2523.719393187432,471.5734196069,1384.2088610568765
1,80,4,Markdown Type 4,1948.5252323333714,27146.118218103053,145.75598505832153,1850.0765826271586
1,80,5,Markdown Type 5,2706.021005193239,44355.682048152,156.27925092206533,1489.991667495057
1,81,1,Markdown Type 1,7867.735671073226,39633.04127828428,463.8634905822832,1436.9079894921485
1,81,2,Markdown Type 2,2287.9980549120123,5235.310766882007,936.729453821616,433.90707183455163
1,81,3,Markdown Type 3,965.8109839821634,1128.6216495643478,876.3140413795898,600.92801985228
1,81,4,Markdown Type 4,3616.533778132751,15090.400027502083,253.1536697105176,1005.7631938121784
1,81,5,Markdown Type 5,4822.264937675119,28615.946277767278,271.29660667468846,742.2937250088444
1,82,1,Markdown Type 1,5642.350763754494,-4562.921372926955,378.4676486376564,132.1788692793485
1,82,2,Markdown Type 2,1899.0443019649483,115.19622563956084,908.2573668087573,4313.471644935616
1,82,3,Markdown Type 3,797.889233418887,-3670.609693472057,713.5317588158206,-2717.552389069566
1,82,4,Markdown Type 4,2579.037769088499,2696.18636987866,194.58650266488837,-6.752174559313873
1,82,5,Markdown Type 5,3642.893506114418,-6598.361529119212,226.41791466366323,284.4540494139173
1,83,1,Markdown Type 1,1533.184059720983,5578.726607636463,103.11670007319654,-366.1156347209566
1,83,2,Markdown Type 2,485.3445325455575,-824.5893381610963,193.48104052561024,-529.6549966455186
1,83,3,Markdown Type 3,98.36874974895306,1042.1167738499896,82.84314023427582,1048.977140213225
1,83,4,Markdown Type 4,715.7999757189682,2724.6352820759794,57.6320860625498,-184.3363030853545
1,83,5,Markdown Type 5,912.2097958593129,6028.160674598663,58.94788868871635,-181.7302057613948
1,85,1,Markdown Type 1,897.0054866967325,-2579.5746476117347,56.0310533050007,218.51480440573033
1,85,2,Markdown Type 2,323.3719823497381,-1592.4919692227104,155.92342568040402,-477.7287555618455
1,85,3,Markdown Type 3,123.8075454685333,-500.8168361076134,109.29310381878088,-469.8719778841064
1,85,4,Markdown Type 4,392.47369268347717,-615.9798498528544,27.524094834017095,199.08794711445435
1,85,5,Markdown Type 5,604.6329387221245,-2460.1066972050876,34.476695822475136,89.59798192576667
1,87,1,Markdown Type 1,13659.6009905018,70393.86933532442,845.0958230649281,4974.396764201386
1,87,2,Markdown Type 2,3988.192232157083,11473.261521779863,1661.4548636537027,5600.475379269476
1,87,3,Markdown Type 3,1331.0610425455093,8756.656254252224,1178.0007589456584,7821.89310713852
1,87,4,Markdown Type 4,6641.5086434208615,27512.49296608127,462.62364980313464,3232.2551113449454
1,87,5,Markdown Type 5,8111.096969935079,50154.829922562225,488.5648078522401,2790.7396380456753
1,90,1,Markdown Type 1,21999.110395406748,142307.0665616216,1297.852370281072,7350.838503680416
1,90,2,Markdown Type 2,6356.7863207529645,41918.99214364255,2644.2243813085197,9768.396144128365
1,90,3,Markdown Type 3,2868.4692953494678,19807.951689447316,2618.1464251966186,16280.374964140727
1,90,4,Markdown Type 4,10109.967107828756,49063.921245250865,708.7598344694793,4394.441902467351
1,90,5,Markdown Type 5,13501.559365843319,111616.06836003762,762.0219578820094,4125.818485583154
1,91,1,Markdown Type 1,17532.21496498293,51087.97322339882,1078.8124460708711,1828.4282424119722
1,91,2,Markdown Type 2,5083.8301960042545,8792.010841037563,1992.1156743106637,-1136.4138139502054
1,91,3,Markdown Type 3,1833.470396725378,3954.719165438278,1647.3297322942733,2608.828670097244
1,91,4,Markdown Type 4,8114.164248867218,17216.490785922902,601.0298155374112,1467.7098322990023
1,91,5,Markdown Type 5,10594.585855240626,45000.555984202416,620.1908408245605,915.8470691419743
1,92,1,Markdown Type 1,35715.20942256279,256186.6483658452,2235.624050434069,11666.190711984076
1,92,2,Markdown Type 2,10560.735372872632,57115.52263553463,4214.45350389094,12723.531583327576
1,92,3,Markdown Type 3,5324.971902102607,19952.810117135214,4911.1802772767705,15471.304925155035
1,92,4,Markdown Type 4,16405.98843191667,93472.14145458283,1232.6553770656328,7691.393589479074
1,92,5,Markdown Type 5,21980.00190856839,201571.55742690203,1298.1576026156629,6533.999190054236
1,93,1,Markdown Type 1,19476.425252020777,107308.1341657681,1172.059906364417,4562.636394394985
1,93,2,Markdown Type 2,5598.41953742579,24957.776189952092,2229.511538791766,2736.8414914649325
1,93,3,Markdown Type 3,2562.936057015674,8197.190489368504,2348.4682974390703,6034.426611873367
1,93,4,Markdown Type 4,8907.884712621302,38753.10337193401,650.2548612225686,3175.127689051956
1,93,5,Markdown Type 5,11768.985915861009,92098.04578297725,681.4355997898814,2469.837813214763
1,94,1,Markdown Type 1,17424.136986995203,-35746.25272898602,957.5802979591888,3008.815445316639
1,94,2,Markdown Type 2,4697.442102015989,13970.614473070716,1848.4451952851018,2187.608746798838
1,94,3,Markdown Type 3,1962.1114778697638,4490.732167676074,1778.782457414198,4545.4161954063275
1,94,4,Markdown Type 4,8002.010366020091,-13072.78766790603,529.8082139083564,1986.3398450799853
1,94,5,Markdown Type 5,10372.003660407472,-11865.766243854778,556.8472616394818,1620.849767398216
1,95,1,Markdown Type 1,32463.83236350266,88984.24052479623,1861.2233039327589,5842.1871240250985
1,95,2,Markdown Type 2,8880.24303365879,20306.12581671046,3654.340765200021,1207.1479135308057
1,95,3,Markdown Type 3,3411.400441685442,8177.319859260743,3054.767298245199,6596.307239162876
1,95,4,Markdown Type 4,14866.03093183223,30371.033563821304,1029.2937758234457,4081.18702681022
1,95,5,Markdown Type 5,19756.75364888199,67315.50023541127,1082.8998390241109,3012.660696471006
1,96,1,Markdown Type 1,8521.86318805242,92092.54417800318,502.4533715152201,4587.578764450856
1,96,2,Markdown Type 2,2386.481174647433,23094.06309632572,1217.6018198861025,2720.5718714345685
1,96,3,Markdown Type 3,1104.01414755254,12032.368590524495,1005.7575410470329,10335.182073147882
1,96,4,Markdown Type 4,3853.8510431341006,32357.909075400134,261.5083818364458,3233.2187518463543
1,96,5,Markdown Type 5,5171.440978009246,65620.19505974647,302.8905446335373,2529.0185391203463
1,97,1,Markdown Type 1,9699.2974568177,9222.92714838874,569.3015111868971,1658.7156204251974
1,97,2,Markdown Type 2,2756.988227029158,4451.620065857367,1118.0176487097808,550.8345284331663
1,97,3,Markdown Type 3,938.4578688665099,1571.7126902901036,829.5527793173874,1554.0954571941495
1,97,4,Markdown Type 4,4457.240536841385,1775.450662123036,314.65338164565037,1239.3380020575812
1,97,5,Markdown Type 5,5906.126757531315,9474.789433340764,330.35648658263887,893.6163918899116
1,98,1,Markdown Type 1,3018.179715807112,21634.912015164788,215.0954930624663,505.0163754246334
1,98,2,Markdown Type 2,878.4175969321637,5379.623994290834,361.55586691159425,1824.5471208553636
1,98,3,Markdown Type 3,544.9031752551973,2263.7288565896333,507.94010826998743,1736.8944597575485
1,98,4,Markdown Type 4,1379.758021993292,7635.791924350607,119.78873999649998,205.25902822847647
1,98,5,Markdown Type 5,1908.5554518701024,14672.383209604131,122.79044926821248,328.74301573397196
1,99,1,Markdown Type 1,6.212544189742889,-233.87465290473529,0.13514513909393078,-17.11495046856287
1,99,2,Markdown Type 2,0.44341075104632316,-14.93928141725667,0.0009280277118318679,-0.11752659716763317
1,99,3,Markdown Type 3,0.006081027678304148,-0.48579828939003683,0.0013227121332041226,-0.16750992892331373
1,99,4,Markdown Type 4,7.541730441166399,-263.8433022932791,0.10698856020187693,-13.549165888129329
1,99,5,Markdown Type 5,4.132950229817938,-231.61696509533886,0.0710735761610194,-9.000847117216857
2,1,1,Markdown Type 1,8067.123996098091,28452.079383912245,601.6057736471861,-1185.4000900516553
2,1,2,Markdown Type 2,3495.9200397656755,6740.7318530937355,1666.2249168845221,909.1446927797077
2,1,3,Markdown Type 3,847.7410534866309,-155.93093428229338,719.355876095044,987.448231820391
2,1,4,Markdown Type 4,3494.751317083886,22954.75201676507,397.08221654719944,-2747.8959967936003
2,1,5,Markdown Type 5,4963.265731720747,4004.307680511272,333.17648416250375,-1585.8168377548395
2,2,1,Markdown Type 1,18518.013471510403,41789.97242836457,1096.6471038242698,3203.5155502612706
2,2,2,Markdown Type 2,7361.850402737614,6442.59346643902,3151.195538851322,1992.710871293607
2,2,3,Markdown Type 3,2199.560058942361,-1705.6947380512072,1957.3153699591905,-1969.10828618474
2,2,4,Markdown Type 4,8236.906418407665,19336.777190477977,609.7315764296286,521.5354134193522
2,2,5,Markdown Type 5,11411.177891276453,21152.19165276963,561.4937892407594,782.5064512105287
2,3,1,Markdown Type 1,4656.226612366763,15440.2264730945,218.23976376536592,6128.320720011193
2,3,2,Markdown Type 2,1409.3651619395753,7067.895498740264,508.011550276005,3139.6973178334297
2,3,3,Markdown Type 3,498.8655291114035,-2965.14832418961,445.25226212291517,-2971.2382392504333
2,3,4,Markdown Type 4,2436.707397436004,5444.668900011433,115.10976793575965,2252.488702138207
2,3,5,Markdown Type 5,2850.443400448682,-1150.9625476565918,108.4434456188202,2151.8114992676014
2,4,1,Markdown Type 1,12940.32848975125,28130.010823465538,819.4450948586419,725.88153495642
2,4,2,Markdown Type 2,5667.681483310339,-1988.6377257367053,2636.498265583761,-1881.1975541101342
2,4,3,Markdown Type 3,1953.0775206930248,-476.15086669712224,1781.533031487872,-107.23823404376145
2,4,4,Markdown Type 4,5775.98771566645,12009.60755938875,440.11717871260436,-573.3046355786737
2,4,5,Markdown Type 5,7925.485525523055,12375.030209579527,420.08012812840025,-194.52111122384827
2,5,1,Markdown Type 1,8619.951673783358,-47540.82443537691,594.0288162221733,-1126.515512090598
2,5,2,Markdown Type 2,4086.1359993645615,7375.444202700212,2174.437958115936,344.1534391339066
2,5,3,Markdown Type 3,3183.020328928138,-7959.887709149362,2998.6023294122065,-137.50855783289612
2,5,4,Markdown Type 4,3781.512474425188,-6953.922458717312,331.0535549689718,-589.5679855730299
2,5,5,Markdown Type 5,5515.727127086788,-54102.82959945665,344.56304507231613,-489.95138363737476
2,6,1,Markdown Type 1,1808.5556292963151,-29429.30533758605,106.56797695800608,-370.827994961156
2,6,2,Markdown Type 2,732.8953408789324,-359.96178669834654,416.1184980596225,1720.7851148963741
2,6,3,Markdown Type 3,836.5184914140671,-8898.41912625833,794.128369173877,-5629.08724735177
2,6,4,Markdown Type 4,745.3220969256311,-6416.996696197803,46.80083685597026,10.289665302628503
2,6,5,Markdown Type 5,1176.2231661532583,-27368.15705325947,60.28199519923884,-143.66953788607705
2,7,1,Markdown Type 1,9957.195866322976,16563.32597117558,560.9528312794399,3449.589755466417
2,7,2,Markdown Type 2,3965.082233405375,14948.394116798374,2074.725472996713,16680.081407802303
2,7,3,Markdown Type 3,4416.125452646359,-23506.957778179603,4102.135482437478,-15025.165138528098
2,7,4,Markdown Type 4,4013.0166813888263,14934.056013857708,264.0977244222351,1424.4567644237402
2,7,5,Markdown Type 5,7612.049770322595,-21080.468323651992,323.9423787603778,1185.577210835643
2,8,1,Markdown Type 1,16701.26738679365,66469.09543376896,1010.5915553335016,3660.22018856557
2,8,2,Markdown Type 2,7117.193171546189,-3825.501805088653,3198.7262453824083,-2240.196558956762
2,8,3,Markdown Type 3,2033.541991336848,-5491.470144679509,1814.378218185247,-5338.109256014835
2,8,4,Markdown Type 4,7426.880056352999,26521.23389437553,555.5158183514576,386.41708250092086
2,8,5,Markdown Type 5,10183.376213744392,42653.87262162367,517.0997060444058,687.1585439051114
2,9,1,Markdown Type 1,9138.021972358974,57812.97486493696,532.3400528293034,2321.24539944121
2,9,2,Markdown Type 2,3036.446688295057,16966.462872531993,1411.5716213896822,8857.989213522906
2,9,3,Markdown Type 3,1867.7858092049953,-5071.416976238984,1728.522496670364,-4404.848949091279
2,9,4,Markdown Type 4,3915.535849375252,21237.468460290886,234.32152936029595,1718.1968227498683
2,9,5,Markdown Type 5,5830.251055406538,28040.12077847916,254.0075841844995,1272.037513377295
2,10,1,Markdown Type 1,11112.503317934394,13981.170697090607,691.9184133032766,-2856.0259147238385
2,10,2,Markdown Type 2,4200.857854637907,-1005.5054319762693,1839.734041243138,2235.6557508020114
2,10,3,Markdown Type 3,1300.6487556063014,2556.014501206229,1171.8714327213306,1570.5225889853339
2,10,4,Markdown Type 4,4964.702117401972,2766.8444987366706,381.5869789597034,-1617.5280338271039
2,10,5,Markdown Type 5,6768.549912709625,7670.655734942759,350.11625872083243,-1257.4143912363922
2,11,1,Markdown Type 1,6835.813203909394,-5445.15437061783,344.18992653094926,3849.4440565686596
2,11,2,Markdown Type 2,2756.0608663921585,-6904.247374890022,1207.7032365289492,1329.0960768256648
2,11,3,Markdown Type 3,1167.939662317159,-9960.71815855959,1068.6537428704537,-9264.060822615516
2,11,4,Markdown Type 4,3123.9233039529313,-3396.7134264217857,174.54978371656935,1693.2249243800582
2,11,5,Markdown Type 5,4338.51277515531,-4749.006669510791,177.96082987771877,1352.9957648411344
2,12,1,Markdown Type 1,2055.4318997056307,10728.267927197421,106.20347576964907,632.9339111169975
2,12,2,Markdown Type 2,720.1112693217068,1353.5873229137846,292.56433396339594,252.13691299390226
2,12,3,Markdown Type 3,249.35963923476896,-694.2146236177546,224.6042553118845,-887.6951494248344
2,12,4,Markdown Type 4,892.0585965217917,4149.973517905105,53.6873520526951,367.6014096886459
2,12,5,Markdown Type 5,1285.5168599864098,7579.5158556014385,52.141667338925,280.4229156252883
2,13,1,Markdown Type 1,12943.338670338877,31286.215753799403,806.6112006096857,-630.169465701511
2,13,2,Markdown Type 2,5579.653355825347,-10766.951534527341,2463.128057866322,-5317.52864198426
2,13,3,Markdown Type 3,1616.7128555970687,-4678.607761005688,1454.7371916202137,-4336.875701932453
2,13,4,Markdown Type 4,5767.061086146871,12221.215340505352,433.26756897788516,-789.5425832698161
2,13,5,Markdown Type 5,7915.839293658503,14401.688201228282,406.7928965763594,-640.7536071119629
2,14,1,Markdown Type 1,5728.120107269601,27796.49662339144,392.3657233425633,2239.459695712635
2,14,2,Markdown Type 2,2540.9324121787345,15894.05371300106,1303.1847741369327,6643.524063211423
2,14,3,Markdown Type 3,1744.919766745185,5701.4669494069585,1638.990052344628,6976.190251972037
2,14,4,Markdown Type 4,2502.0233809607453,14103.64226260726,211.28374128657313,945.2466859927566
2,14,5,Markdown Type 5,3634.5507252922603,11484.030451593277,216.25998864362163,1048.8493031111489
2,16,1,Markdown Type 1,7454.3046509829655,32839.46432712975,203.4908246783319,3819.8100165206893
2,16,2,Markdown Type 2,1165.2834447376654,-1079.2134599780395,286.1576630310643,1648.4518159222625
2,16,3,Markdown Type 3,366.48531119749777,-326.55131624275475,303.10425890314866,-775.4510621774621
2,16,4,Markdown Type 4,3087.171218507347,10700.816350712883,110.82440508451515,1572.8972858871095
2,16,5,Markdown Type 5,4444.885073980227,12932.624098378168,99.10296485444267,1445.181943847399
2,17,1,Markdown Type 1,3752.7336645018795,25303.976405859543,250.47162394187973,1655.3282430300721
2,17,2,Markdown Type 2,1691.250098711224,8909.90953234528,846.194990385052,3628.3570381406134
2,17,3,Markdown Type 3,603.9733738726151,5246.584318697716,548.1075549634598,4784.674085835298
2,17,4,Markdown Type 4,1679.4106274998892,9582.091047090596,131.92915257258267,1072.8368263501873
2,17,5,Markdown Type 5,2293.7787173061974,17869.098696006866,127.50565765825864,949.2338066438267
2,18,1,Markdown Type 1,1979.8652228098726,5428.419959704161,298.61352159695616,-1550.9661021368963
2,18,2,Markdown Type 2,2424.4675673504494,6230.473484949158,1844.5348258657348,1265.6954600465929
2,18,3,Markdown Type 3,1543.0167440302844,1198.0333992022775,1432.2083322069147,1809.5878249901816
2,18,4,Markdown Type 4,748.8692418602379,4730.1034243403,151.37297147747068,-1869.8613877040082
2,18,5,Markdown Type 5,2150.70677621628,121.36973180409282,171.09188120700006,-1175.6057951958755
2,19,1,Markdown Type 1,1178.0916283121167,-9063.573068399179,74.42435780343332,-617.9936302944717
2,19,2,Markdown Type 2,482.56868090314765,-3428.4641769848918,191.75990263336942,-394.40738155769355
2,19,3,Markdown Type 3,180.23889129909472,-1813.534881075009,162.46893834198633,-1506.9857576510515
2,19,4,Markdown Type 4,521.876810545053,-3032.872850332927,46.267373056702866,-550.7120371692552
2,19,5,Markdown Type 5,749.6033783251715,-6916.7750232079925,40.963033965382664,-417.6611933275283
2,20,1,Markdown Type 1,1572.1594087808598,10249.626943011253,102.2543243267053,-299.0324459985391
2,20,2,Markdown Type 2,608.914353348071,2561.9981786386375,281.45623132549724,-166.3108679453559
2,20,3,Markdown Type 3,246.94276798807658,1587.3450152127084,229.66004391524754,1185.267845722738
2,20,4,Markdown Type 4,708.8738820931732,4543.989129044986,57.03367558809673,68.3737913248494
2,20,5,Markdown Type 5,932.3564195581386,8190.120734092409,53.20001277136751,5.871676896306683
