store,dept,weeks,window_sales,baseline_sales,yoy_lift_dollars,window_sales_holiday,baseline_sales_holiday
6,56,52,295920.92,330719.99,-34799.07,10896.630000000001,10620.12
6,58,52,154754.94,177859.97,-23105.03,15600.0,15193.0
6,59,52,37772.78,72333.13,-34560.35,7414.66,11338.94
6,60,37,13542.2,7691.47,5850.7300000000005,477.0,299.2
6,67,52,620808.38,600227.87,20580.510000000002,53601.61,48621.25
6,71,52,288813.32,291816.78,-3003.4600000000005,30514.82,32668.6
6,72,52,4384147.34,4288325.4,95821.93999999992,615427.03,626811.5800000001
6,74,52,1185570.23,1132150.45,53419.780000000006,108145.18,103163.94
6,79,52,1287246.17,1241515.01,45731.15999999999,104124.06,97030.02
6,80,52,738991.92,693644.06,45347.86,56698.94,52030.68
6,81,52,801116.76,774739.4,26377.360000000004,61271.41,59313.549999999996
6,82,52,1125080.79,1020588.45,104492.34,96016.92,80520.08
6,83,52,205702.44,206009.45,-307.00999999999704,15103.86,14711.11
6,85,52,123020.76,137178.83,-14158.07,8580.5,10249.36
6,87,52,2416011.62,2063471.91,352539.70999999996,194370.03,157545.04
6,90,52,2880467.02,2797284.76,83182.26,242827.21000000002,223805.37
6,91,52,2359009.17,2375777.11,-16767.940000000002,178516.12,183277.48
6,92,52,5457113.21,5060056.82,397056.39,456786.6,414410.33999999997
6,93,52,2278165.43,2099452.13,178713.30000000005,183576.41999999998,168196.44
6,94,52,2213338.69,2140946.38,72392.31,168774.38,156401.72
6,95,52,4670375.36,4499069.6,171305.76000000007,353380.1,333241.18
6,96,52,1618403.04,1555900.2,62502.83999999998,131947.23,127347.81
6,97,52,1077097.8699999999,1057818.55,19279.319999999992,82202.34,77331.4
6,98,52,558168.33,499058.65,59109.68000000001,47386.03,41750.07
6,99,9,925.24,2065.0,-1139.76,50.02,100.0
7,1,52,517464.47000000003,500358.05,17106.420000000002,44745.39,38164.88
7,2,52,1260498.8,1169602.73,90896.07,105897.68000000001,94604.69
7,3,52,497148.65,436194.85,60953.8,38292.520000000004,31563.85
7,4,52,831776.52,789147.55,42628.97,67093.24,63645.94
7,5,52,740529.91,771508.52,-30978.610000000015,104782.88,99726.96
7,6,52,294956.98,369617.24,-74660.26,47067.78,52879.41
7,7,52,576710.88,606165.98,-29455.1,68663.41,59475.79
7,8,52,752785.7,707997.48,44788.22,55871.979999999996,54436.86
7,9,52,1665074.05,1492295.61,172778.43999999997,112474.48,105826.43000000001
7,10,52,1066223.49,1175728.88,-109505.39,86984.37,97991.16
7,11,52,815420.34,822391.59,-6971.249999999996,75184.92,83786.5
7,12,52,281577.55,295886.47,-14308.920000000002,15307.849999999999,20042.07
7,13,52,815776.06,774306.14,41469.92,63937.74,59719.97
7,14,52,566013.64,523963.47,42050.170000000006,63537.86,54896.090000000004
7,16,52,736129.29,670769.02,65360.27000000002,21615.3,26314.739999999998
7,17,52,293231.57,280777.88,12453.690000000002,27407.86,25705.65
7,18,33,190880.45,178330.13,12550.319999999994,28817.43,21498.39
7,19,1,-6.94,27.0,-33.94,0,0
7,20,52,179748.99,155416.45,24332.54,16445.420000000002,13766.1
7,21,52,105152.31,91705.44,13446.869999999999,8720.69,7318.139999999999
7,22,52,395873.33,365473.16,30400.17,42938.24,40138.89
7,23,52,816639.12,736239.48,80399.64000000001,79252.06,79271.32
7,24,52,156498.87,128845.51,27653.359999999997,18521.04,14762.61
7,25,52,296142.21,252156.22,43985.990000000005,27863.980000000003,27191.0
7,26,52,107276.8,103307.12,3969.68,10715.97,11670.56
7,27,52,37673.26,33521.97,4151.29,3284.46,2960.14
7,28,52,11380.16,8058.31,3321.85,962.02,406.45000000000005
7,29,52,67853.54,75701.08,-7847.54,7162.5599999999995,7642.5599999999995
7,30,52,55680.78,53999.38,1681.3999999999996,3705.04,4176.48
7,31,52,100726.03,104404.2,-3678.1700000000014,11070.96,14141.09
7,32,52,271165.62,293308.82,-22143.199999999997,33154.69,31046.3
7,33,52,140218.95,115444.7,24774.25,15884.42,13849.7
7,34,52,214655.44,235066.85,-20411.41,16236.04,18640.91
7,35,52,11534.49,22472.26,-10937.77,885.46,1459.57
7,36,52,117338.78,99989.92,17348.86,17442.25,14714.71
7,38,52,1634776.62,1644550.76,-9774.140000000007,113288.94,121491.65
7,40,52,1710618.35,1653042.03,57576.31999999999,146804.48,139490.22
7,41,52,106967.31999999999,78718.71,28248.61,11588.69,7482.58
7,42,52,336850.75,338085.24,-1234.489999999998,23803.079999999998,21864.420000000002
7,44,52,197335.61,176397.75,20937.86,18055.94,14144.09
7,45,21,748.64,363.3,385.34,107.46,29.85
7,46,52,812894.17,781760.84,31133.329999999998,63863.630000000005,61544.880000000005
7,47,1,-459.0,88.0,-547.0,-459.0,88.0
7,48,31,65976.0,23086.0,42890.0,3221.0,614.0
7,49,13,396.14,561.18,-165.04,23.9,53.46
7,51,1,1.98,209.72,-207.74,0,0
7,52,52,59712.090000000004,60159.98,-447.89,5358.8,5266.61
7,54,34,1114.9,1511.24,-396.34,70.76,231.92000000000002
7,55,52,355280.75,357193.65,-1912.8999999999955,52088.09,48334.06
7,56,52,366102.31,306499.89,59602.42,4092.33,4424.89
7,58,27,27301.97,21935.0,5366.969999999999,3595.0,3860.0
7,59,29,1253.28,2037.1399999999999,-783.86,206.54,186.45999999999998
7,60,52,5451.2,5651.56,-200.36000000000007,399.6,431.2
7,67,52,223136.63,212394.88,10741.75,20578.95,18956.82
7,71,52,125896.55,124414.93,1481.6200000000008,11955.72,13463.45
7,72,52,2554827.06,2533186.5,21640.55999999999,400991.79,365215.88
7,74,52,546638.47,491402.13,55236.34,47438.04,41171.3
7,79,52,310025.17,307040.96,2984.2099999999973,27481.079999999998,25612.989999999998
7,80,52,28189.0,28244.0,-54.999999999999915,2691.12,2150.96
7,81,52,371547.26,339977.02,31570.24,31239.579999999998,27483.699999999997
7,82,52,509340.63,517550.53,-8209.900000000009,45502.21,43568.9
7,83,52,35854.69,36396.8,-542.1099999999998,3216.39,2798.81
7,85,52,110058.74,118296.03,-8237.289999999997,7706.4,7077.0599999999995
7,87,52,702367.38,574484.73,127882.65,60252.24,46146.95
7,90,52,875780.11,767784.64,107995.47,80081.45,67600.6
7,91,52,617750.61,608651.93,9098.680000000004,51033.990000000005,52501.75
7,92,52,1552783.72,1405550.14,147233.58000000002,132632.9,121409.19
7,93,52,95766.32,69569.89,26196.43,8399.83,5441.16
7,94,29,41992.96,14003.79,27989.170000000002,3474.01,610.92
7,95,52,2005457.35,1798617.91,206839.43999999997,164877.14,146190.99
7,96,52,78805.55,57409.24,21396.31,9151.939999999999,6220.41
7,97,52,279324.46,245351.49,33972.97,24747.35,20073.2
7,98,52,14583.37,11892.7,2690.67,1299.73,808.9399999999999
8,1,52,794432.83,761939.08,32493.750000000004,62589.93,62780.28
8,2,52,1876133.9,1868250.48,7883.419999999995,140109.25,135062.18
8,3,52,561916.51,555012.66,6903.850000000009,37727.72,33538.72
8,4,52,1142306.33,1084485.42,57820.91,94316.67,89782.12
8,5,52,1084248.68,1119301.48,-35052.799999999996,130204.13,124862.74
8,6,52,162628.26,186126.45,-23498.189999999995,22250.82,24366.35
8,7,52,1144423.03,1120246.81,24176.22000000002,119948.05,95870.15
8,8,52,1441747.26,1335618.08,106129.18000000002,104761.1,100640.2
8,9,52,637205.35,585699.78,51505.56999999999,62655.18,51215.020000000004
8,10,52,1084356.1,1081150.48,3205.6200000000063,79974.5,80916.07
8,11,52,976070.49,1017915.26,-41844.77,76545.61,75302.66
8,12,52,386231.17,362120.64,24110.53,24595.27,25276.59
8,13,52,1311015.85,1308294.82,2721.0299999999916,96952.73,98575.42
8,14,52,591096.29,582990.77,8105.520000000004,70396.14,62680.83
8,16,52,841471.42,743806.16,97665.26000000001,25864.19,20485.28
8,17,52,388664.85,388828.92,-164.06999999999516,37546.42,34507.53
8,18,37,323366.41,313113.81,10252.6,50933.14,52791.6
8,19,52,30031.0,63349.37,-33318.37,2157.34,5820.34
8,20,52,210823.99,182061.26,28762.73,17762.48,14557.48
8,21,52,208545.64,247350.0,-38804.36,16752.35,19296.42
8,22,52,383140.43,380566.45,2573.9800000000055,36031.72,37952.5
8,23,52,808434.16,783970.66,24463.500000000004,69954.88,64033.55
8,24,52,241903.59,236110.15,5793.4400000000005,19835.78,17810.28
8,25,52,341047.12,362122.55,-21075.430000000004,27755.79,27819.79
8,26,52,298675.25,343054.77,-44379.520000000004,25694.899999999998,30355.12
8,27,52,49634.590000000004,48851.06,783.5300000000004,4610.9400000000005,4405.99
8,28,52,13920.49,16897.31,-2976.82,1285.63,1517.53
8,29,52,138130.09,165073.66,-26943.57,12896.3,15526.109999999999
8,30,52,113678.48,119018.24,-5339.760000000001,8767.11,9615.92
8,31,52,75929.45,72665.65,3263.800000000001,4674.04,5115.43
8,32,52,302857.9,319758.23,-16900.33,29605.399999999998,25015.06
8,33,52,291210.08,254481.85,36728.229999999996,23310.02,20535.36
8,34,52,414565.31,453039.24,-38473.93,29325.52,39081.23
8,35,52,87758.92,108542.32,-20783.4,6086.09,7208.4400000000005
8,36,52,51667.95,57153.56,-5485.61,3432.66,2711.7200000000003
8,37,52,112533.85,112512.86,20.990000000002055,8631.880000000001,8852.89
8,38,52,3244087.04,3134288.73,109798.30999999998,229360.12,232681.3
8,40,52,2008661.35,1975396.57,33264.78000000001,153744.53999999998,156128.55
8,41,52,58817.8,65805.09,-6987.289999999999,5351.48,7258.5
8,42,52,281219.78,273715.36,7504.420000000002,20978.04,20279.98
8,44,52,198658.82,192064.93,6593.8899999999985,16572.12,14480.11
8,46,52,979051.22,955328.78,23722.440000000002,78975.88,70336.78
8,49,52,110971.5,111367.37,-395.8700000000016,7858.73,7474.23
8,52,52,81611.97,106269.1,-24657.13,8001.65,9528.24
8,54,38,1417.3799999999999,2572.1,-1154.72,60.0,223.0
8,55,52,371448.55,389779.18,-18330.63,48256.71,43370.81
8,56,52,249626.04,248436.68,1189.3599999999974,3805.68,4692.97
8,58,41,33610.0,72445.0,-38835.0,3215.0,9612.0
8,59,52,20235.5,46711.18,-26475.68,2754.69,6220.37
8,60,52,11864.4,12402.6,-538.1999999999999,1034.4,1107.0
8,67,52,292050.65,267649.08,24401.570000000003,22364.64,22000.02
8,71,52,112034.11,125526.37,-13492.26,12294.17,13190.710000000001
8,72,52,2019575.98,2014927.56,4648.419999999976,285687.32,292190.92
8,74,52,496847.84,468616.36,28231.480000000003,45595.42,44488.59
8,79,52,1157085.78,1077968.76,79117.02,93795.47,78844.53
8,80,52,499862.03,480509.14,19352.890000000007,38548.899999999994,35819.6
8,81,52,665143.9299999999,647630.57,17513.359999999986,50197.5,48465.67
8,82,52,791393.75,803341.5599999999,-11947.809999999996,69407.31,65489.6
8,83,52,146762.93,129427.39,17335.54,10162.869999999999,9514.91
8,85,52,109054.06,117790.51,-8736.449999999999,8211.26,8153.400000000001
8,87,52,1279734.5,995480.48,284254.02,98528.81,75665.45999999999
8,90,52,2153853.16,2048559.72,105293.44,175326.89,158267.86
8,91,52,1656232.51,1618701.22,37531.29000000002,123308.86,117829.94
8,92,52,3332869.81,3097278.74,235591.06999999998,279622.06,259815.04
8,93,52,1527237.92,1452561.58,74676.34,126366.38,115715.01999999999
8,94,52,1336336.89,1344425.76,-8088.870000000003,97399.35,92186.43
8,95,52,3265883.26,3279989.61,-14106.350000000006,236079.35,235787.78
8,97,52,893390.98,882445.3,10945.679999999993,67443.07,63980.200000000004
8,98,52,381753.75,358709.84,23043.910000000003,34666.55,33128.99
8,99,5,150.18,675.0,-524.82,0,0
9,1,52,658490.29,601555.13,56935.159999999996,51186.44,46456.01
9,2,52,1372050.37,1287148.82,84901.55000000003,100266.88,89720.02
9,3,52,422985.49,384032.37,38953.12,30650.27,23579.16
9,4,52,939049.35,879344.59,59704.759999999995,74759.57,70260.41
9,5,52,1064935.06,1055990.17,8944.890000000007,124938.47,123092.6
9,6,52,133965.2,156749.05,-22783.850000000002,22357.7,27095.550000000003
9,7,52,800907.47,744299.5,56607.97000000001,91027.73000000001,67664.47
9,8,52,1191090.75,1090124.24,100966.51000000001,86570.94,81649.44
9,9,52,757807.75,642566.89,115240.86,75108.8,58323.78
9,10,52,723602.38,647101.08,76501.3,52599.69,46200.659999999996
9,11,52,838164.22,768160.34,70003.88,63078.26,58598.869999999995
9,12,52,344976.23,311705.17,33271.06,22262.18,21330.4
9,13,52,1179131.24,1121710.69,57420.55,90645.4,86063.28
9,14,52,415704.61,385249.95,30454.659999999996,48853.15,41905.5
9,16,52,599637.57,534333.4,65304.17,19551.11,13409.98
9,17,52,274805.44,257485.99,17319.449999999997,25583.1,19635.31
9,18,38,187867.88999999998,184702.27,3165.619999999997,26148.43,28699.78
9,19,52,74907.4,75994.62,-1087.2200000000003,4742.8099999999995,7382.21
9,20,52,141639.09,128648.74,12990.35,14433.98,11152.2
9,21,52,188303.75,182139.09,6164.659999999998,15122.25,14476.82
9,22,52,296895.0,248893.14,48001.86,28482.800000000003,27693.86
9,23,52,643187.17,564684.99,78502.18000000001,50219.0,40749.229999999996
9,24,52,150129.51,126574.14,23555.370000000003,13027.78,8563.8
9,25,52,259549.6,266854.6,-7305.0,18684.23,24207.120000000003
9,26,52,224766.07,208651.28,16114.789999999997,18161.52,18599.2
9,27,52,39853.94,38073.11,1780.83,3436.41,3329.46
9,28,52,11336.79,13465.66,-2128.87,841.9,1027.63
9,29,52,99557.73,99590.67,-32.93999999999937,8823.12,9191.89
9,30,52,81434.09,82492.3,-1058.2099999999998,6505.3099999999995,4804.9
9,31,52,53943.72,60614.05,-6670.33,4194.93,4544.16
9,32,52,242320.27,236219.68,6100.590000000002,22543.46,17565.23
9,33,52,148379.13999999998,126713.37,21665.77,11620.33,10005.81
9,34,52,302847.13,303675.21,-828.0800000000017,22498.05,21573.98
9,35,52,67718.24,83327.92,-15609.68,4432.67,6014.35
9,36,51,34291.16,40853.75,-6562.59,1740.91,2131.81
9,38,52,4032419.41,4192059.79,-159640.38000000003,284417.08999999997,282545.21
9,40,52,1556384.6,1509260.05,47124.54999999999,119288.03,118667.38
9,41,52,52225.95,58841.75,-6615.8,5880.14,5027.0
9,42,52,168937.07,153743.3,15193.77,10108.69,11074.55
9,44,52,197125.04,173190.1,23934.940000000002,17179.48,13246.94
9,45,1,11.97,11.47,0.5,0,0
9,46,52,403639.53,432198.57,-28559.039999999997,32020.1,35221.6
9,48,17,19070.0,9240.0,9830.0,1265.0,1423.0
9,49,15,448.16,721.95,-273.79,34.85,35.64
9,52,52,92199.99,90431.62,1768.3700000000003,7697.63,7047.96
9,54,18,457.12,751.62,-294.5,204.35999999999999,195.0
9,55,52,450668.46,489057.28,-38388.82,57798.11,55526.82
9,56,50,149012.24,146468.77,2543.4700000000025,2279.23,2125.04
9,59,27,4106.47,10763.18,-6656.71,633.75,2099.87
9,60,46,4347.6,3256.0,1091.6,278.2,272.8
9,67,52,193546.23,175157.86,18388.370000000003,16079.37,14533.4
9,71,52,67561.99,75875.19,-8313.2,8405.43,8014.66
9,72,52,1831326.76,1733287.3,98039.46000000002,269413.61,239037.87
9,74,52,402298.12,369949.74,32348.379999999997,37971.380000000005,35013.25
9,79,52,658734.0,620784.48,37949.520000000004,52116.31,47948.44
9,81,52,135257.67,120247.36,15010.31,9733.41,8691.09
9,82,52,571403.2,518263.96,53139.240000000005,47830.85,40375.509999999995
9,85,52,41318.840000000004,51546.72,-10227.88,3857.42,3826.9900000000002
9,87,52,866896.34,779018.13,87878.21,73976.18,57976.14
9,90,52,173605.67,158697.45,14908.220000000001,14233.03,11944.94
9,91,52,47906.78,44565.94,3340.8400000000006,3439.88,2644.47
9,92,52,887229.03,721400.67,165828.36000000002,71548.56999999999,54773.15
9,94,17,9350.53,14101.61,-4751.08,0,0
9,95,52,1713753.83,1493903.95,219849.88,115855.98,99489.09
9,96,52,197836.84,179341.26,18495.579999999994,17038.78,15224.2
10,1,52,2117804.48,2086253.15,31551.33,169317.84,148505.01
10,2,52,5580716.06,5695552.87,-114836.80999999998,415998.55,414261.05
10,3,52,1607384.37,1653185.68,-45801.30999999998,93363.26,97958.79000000001
10,4,52,2508420.55,2526401.99,-17981.439999999988,194600.22999999998,192269.55
10,5,52,2976480.14,3177123.93,-200643.79,384274.63,353173.27999999997
10,6,52,495557.42,574082.78,-78525.35999999999,72361.71,71873.09
10,7,52,3254516.47,3333603.88,-79087.40999999996,366891.95999999996,337147.48
10,8,52,4512150.55,4469305.67,42844.87999999996,340209.43,330500.88
10,9,52,3392198.9,3215352.03,176846.86999999997,282813.33,251105.01
10,10,52,2525138.82,2471159.29,53979.529999999984,191472.68,182570.78
10,11,52,1707981.83,1716851.76,-8869.929999999982,127162.41,131941.71
10,12,52,470174.83,461441.5,8733.330000000002,32076.26,33132.229999999996
10,13,52,3183097.76,3235560.27,-52462.51000000002,238512.26,237634.16999999998
10,14,52,2162688.91,2090394.15,72294.76000000001,214080.47999999998,194594.35
10,16,52,1476661.68,1460747.55,15914.12999999998,77561.21,59824.82
10,17,52,1460647.39,1363988.54,96658.85,125174.88,110901.14
10,18,37,830704.56,802619.44,28085.119999999995,129697.13,117349.63
10,19,52,151833.58,157515.03,-5681.450000000001,10220.13,12403.93
10,20,52,818109.92,793028.45,25081.470000000012,68934.56999999999,65066.19
10,21,52,495544.37,484775.07,10769.300000000008,39603.83,38000.96
10,22,52,1381389.6,1316230.48,65159.12,131082.06,122070.27
10,23,52,3579158.02,3416846.15,162311.87,301772.06,267437.53
10,24,52,816675.87,786277.3,30398.569999999985,72352.87,67550.97
10,25,52,1108338.16,1115922.71,-7584.549999999981,88247.58,79286.29
10,26,52,897665.72,894133.6,3532.1200000000026,78069.64,84779.01999999999
10,27,52,238861.85,230637.87,8223.980000000003,21961.6,20823.96
10,28,52,68686.99,71706.81,-3019.8199999999997,6889.53,6173.02
10,29,52,859371.8,810675.74,48696.05999999999,74926.79,66148.98000000001
10,30,52,546554.84,597463.33,-50908.490000000005,42953.36,45394.16
10,31,52,299832.86,333488.44,-33655.58,20842.61,22334.15
10,32,52,1128901.03,1160673.74,-31772.709999999995,107032.09,90266.65
10,33,52,803771.53,775626.43,28145.100000000002,70379.13,66693.09
10,34,52,2293677.39,2202438.65,91238.73999999996,186146.58,175523.47
10,35,52,493975.48,450941.11,43034.37,40102.07,33598.15
10,36,52,181884.45,172054.53,9829.920000000002,4194.32,6195.97
10,37,52,204085.96,208404.0,-4318.040000000002,15789.1,15901.550000000001
10,38,52,4863845.84,4549760.9,314084.94000000006,339560.48,328887.5
10,40,52,5184363.44,5130454.14,53909.30000000002,387647.41,384204.67
10,41,52,654358.66,601902.86,52455.8,67409.49,50334.49
10,42,52,625391.87,597483.14,27908.73,47864.91,45218.29
10,44,52,473717.13,460319.48,13397.65,40241.53,41250.21
10,45,10,195.99,301.92,-105.92999999999999,11.97,31.41
10,46,52,2919607.09,2869583.4,50023.68999999997,227449.59,207115.34
10,48,52,147937.3,92677.9,55259.4,16130.0,7843.0
10,49,52,1041562.31,1016466.85,25095.46,74830.42,70505.41
10,50,52,227759.42,220989.0,6770.419999999999,15550.0,15600.0
10,52,52,252047.0,274893.24,-22846.239999999994,25799.51,24571.129999999997
10,54,48,4054.5,5257.66,-1203.16,457.52,389.52
10,55,52,1031470.99,1161064.11,-129593.12,139915.45,136534.38
10,56,52,79291.41,61538.54,17752.87,8001.38,3763.32
10,58,52,207367.5,248113.5,-40746.0,12572.5,19449.0
10,59,52,64608.67,169602.97,-104994.3,15173.96,36302.579999999994
10,60,51,28231.9,22736.7,5495.2,1977.4,1390.2
10,67,52,694021.66,675493.09,18528.57,56276.53,52136.990000000005
10,71,52,854050.23,793815.49,60234.73999999999,82493.28,68676.06
10,72,52,7136641.1,8093259.74,-956618.6400000001,1131090.0799999998,1186304.42
10,74,52,2170018.37,2150276.61,19741.76000000003,195311.16,186718.82
10,79,52,1936939.07,1904964.42,31974.649999999987,156802.18,146490.14
10,80,52,20749.81,25099.05,-4349.24,1865.97,899.28
10,81,52,535083.8,545439.17,-10355.370000000003,38356.9,38074.45
10,82,52,1303013.55,1248580.43,54433.119999999995,106022.01999999999,94988.93
10,83,52,13703.22,11955.45,1747.77,916.24,860.59
10,85,52,162369.82,147631.65,14738.169999999996,11616.9,10275.630000000001
10,87,52,1461604.84,1176908.29,284696.55,120782.7,88618.64
10,90,52,777505.85,710359.43,67146.42,60752.1,55608.14
10,91,52,646626.0599999999,658332.95,-11706.89,46312.41,47783.869999999995
10,92,52,2738765.69,2580351.61,158414.08,204667.7,195655.47
10,93,52,67726.23,78175.32,-10449.090000000002,5906.79,5550.61
10,94,18,5707.49,15517.58,-9810.09,702.44,60.01
10,95,52,3612858.9899999998,3738675.2,-125816.21000000005,255888.91999999998,262706.61
10,96,52,649803.99,559279.68,90524.31,52365.159999999996,46661.93
10,97,52,263807.38,273405.03,-9597.65,19626.49,20259.809999999998
10,98,28,7833.55,9420.86,-1587.31,726.46,1097.98
11,1,52,1064544.21,932810.92,131733.29,83288.33,71293.92
11,2,52,3030538.62,2950215.6,80323.01999999996,232718.82,212513.74
11,3,52,930789.18,866392.58,64396.6,55121.56,46483.24
11,4,52,1545897.3,1493159.68,52737.62000000001,124721.37,117107.71
11,5,52,1928816.96,1970411.24,-41594.28,229456.88,207595.07
11,6,52,235429.12,323049.51,-87620.39,34485.21,41652.91
11,7,52,2012828.44,1922882.08,89946.36000000002,214800.74,156287.19999999998
